,time,modelA,modelB,modelA_scale,modelB_scale
5123,51230,0.003880861,0.003910134,4.218327571,4.250145689
5124,51240,0.003880861,0.003910135,4.218327571,4.250146693
5125,51250,0.003880861,0.003910136,4.218327571,4.250147694
5126,51260,0.003880861,0.003910137,4.218327571,4.250148692
5127,51270,0.003880861,0.003910138,4.218327571,4.250149686
5128,51280,0.003880861,0.003910139,4.218327571,4.250150677
5129,51290,0.003880861,0.00391014,4.218327571,4.250151664
5130,51300,0.003880861,0.00391014,4.218327347,4.250152345
5131,51310,0.003880861,0.003910141,4.218327347,4.250153326
5132,51320,0.003880861,0.003910142,4.218327347,4.250154303
5133,51330,0.003880861,0.003910143,4.218327347,4.250155278
5134,51340,0.003880861,0.003910144,4.218327347,4.250156249
5135,51350,0.003880861,0.003910145,4.218327347,4.250157216
5136,51360,0.003880861,0.003910146,4.218327347,4.250158181
5137,51370,0.003880861,0.003910146,4.218327347,4.250159142
5138,51380,0.003880861,0.003910147,4.218327347,4.2501601
5139,51390,0.003880861,0.003910148,4.218327347,4.250161055
5140,51400,0.003880861,0.003910149,4.218327347,4.250162007
5141,51410,0.003880861,0.00391015,4.218327347,4.250162955
5142,51420,0.003880861,0.003910151,4.218327347,4.2501639
5143,51430,0.003880861,0.003910152,4.218327347,4.250164842
5144,51440,0.003880861,0.003910153,4.218327347,4.250165781
5145,51450,0.003880861,0.003910153,4.218327347,4.250166717
5146,51460,0.003880861,0.003910154,4.218327347,4.25016765
5147,51470,0.003880861,0.003910155,4.218327347,4.250168579
5148,51480,0.003880861,0.003910156,4.218327347,4.250169506
5149,51490,0.003880861,0.003910157,4.218327347,4.250170429
5150,51500,0.003880861,0.003910158,4.218327347,4.250171349
5151,51510,0.003880861,0.003910158,4.218327347,4.250172266
5152,51520,0.003880861,0.003910159,4.218327347,4.25017318
5153,51530,0.003880861,0.00391016,4.218327347,4.250174091
5154,51540,0.003880861,0.003910161,4.218327347,4.250174999
5155,51550,0.003880861,0.003910162,4.218327347,4.250175904
5156,51560,0.003880861,0.003910163,4.218327347,4.250176806
5157,51570,0.003880861,0.003910163,4.218327347,4.250177705
5158,51580,0.003880861,0.003910164,4.218327347,4.250178601
5159,51590,0.003880861,0.003910165,4.218327347,4.250179493
5160,51600,0.003880861,0.003910166,4.218327347,4.250180383
5161,51610,0.003880861,0.003910167,4.218327347,4.25018127
5162,51620,0.003880861,0.003910168,4.218327347,4.250182154
5163,51630,0.003880861,0.003910168,4.218327347,4.250183035
5164,51640,0.003880861,0.003910169,4.218327347,4.250183913
5165,51650,0.003880861,0.00391017,4.218327347,4.250184788
5166,51660,0.003880861,0.003910171,4.218327347,4.25018566
5167,51670,0.003880861,0.003910172,4.218327347,4.250186529
5168,51680,0.003880861,0.003910172,4.218327347,4.250187395
5169,51690,0.003880861,0.003910173,4.218327347,4.250188259
5170,51700,0.003880861,0.003910174,4.218327347,4.250189119
5171,51710,0.003880861,0.003910175,4.218327347,4.250189977
5172,51720,0.003880861,0.003910176,4.218327347,4.250190831
5173,51730,0.003880861,0.003910176,4.218327347,4.250191683
5174,51740,0.003880861,0.003910177,4.218327347,4.250192532
5175,51750,0.003880861,0.003910178,4.218327347,4.250193378
5176,51760,0.003880861,0.003910179,4.218327347,4.250194222
5177,51770,0.003880861,0.003910179,4.218327347,4.250195062
5178,51780,0.003880861,0.00391018,4.218327347,4.2501959
5179,51790,0.003880861,0.003910181,4.218327347,4.250196734
5180,51800,0.003880861,0.003910182,4.218327347,4.250197567
5181,51810,0.003880861,0.003910183,4.218327347,4.250198396
5182,51820,0.003880861,0.003910183,4.218327347,4.250199222
5183,51830,0.003880861,0.003910184,4.218327347,4.250200046
5184,51840,0.003880861,0.003910185,4.218327347,4.250200867
5185,51850,0.003880861,0.003910186,4.218327347,4.250201685
5186,51860,0.003880861,0.003910186,4.218327347,4.2502025
5187,51870,0.003880861,0.003910187,4.218327347,4.250203313
5188,51880,0.003880861,0.003910188,4.218327347,4.250204123
5189,51890,0.003880861,0.003910189,4.218327347,4.25020493
5190,51900,0.003880861,0.003910189,4.218327347,4.250205735
5191,51910,0.003880861,0.00391019,4.218327347,4.250206537
5192,51920,0.003880861,0.003910191,4.218327347,4.250207336
5193,51930,0.003880861,0.003910191,4.218327347,4.250208133
5194,51940,0.003880861,0.003910192,4.218327347,4.250208926
5195,51950,0.003880861,0.003910193,4.218327347,4.250209718
5196,51960,0.003880861,0.003910194,4.218327347,4.250210506
5197,51970,0.003880861,0.003910194,4.218327347,4.250211292
5198,51980,0.003880861,0.003910195,4.218327347,4.250212075
5199,51990,0.003880861,0.003910196,4.218327347,4.250212856
5200,52000,0.003880861,0.003910197,4.218327347,4.250213634
5201,52010,0.003880861,0.003910197,4.218327347,4.250214409
5202,52020,0.003880861,0.003910198,4.218327347,4.250215182
5203,52030,0.003880861,0.003910199,4.218327347,4.250215952
5204,52040,0.003880861,0.003910199,4.218327347,4.25021672
5205,52050,0.003880861,0.0039102,4.218327347,4.250217485
5206,52060,0.003880861,0.003910201,4.218327347,4.250218247
5207,52070,0.003880861,0.003910201,4.218327347,4.250219007
5208,52080,0.003880861,0.003910202,4.218327347,4.250219765
5209,52090,0.003880861,0.003910203,4.218327347,4.25022052
5210,52100,0.003880861,0.003910204,4.218327347,4.250221272
5211,52110,0.003880861,0.003910204,4.218327347,4.250222022
5212,52120,0.003880861,0.003910205,4.218327347,4.250222769
5213,52130,0.003880861,0.003910206,4.218327347,4.250223514
5214,52140,0.003880861,0.003910206,4.218327347,4.250224256
5215,52150,0.003880861,0.003910207,4.218327347,4.250224996
5216,52160,0.003880861,0.003910208,4.218327347,4.250225733
5217,52170,0.003880861,0.003910208,4.218327347,4.250226468
5218,52180,0.003880861,0.003910209,4.218327347,4.2502272
5219,52190,0.003880861,0.00391021,4.218327347,4.25022793
5220,52200,0.003880861,0.00391021,4.218327347,4.250228658
5221,52210,0.003880861,0.003910211,4.218327347,4.250229383
5222,52220,0.003880861,0.003910212,4.218327347,4.250230105
5223,52230,0.003880861,0.003910212,4.218327347,4.250230826
5224,52240,0.003880861,0.003910213,4.218327347,4.250231543
5225,52250,0.003880861,0.003910214,4.218327347,4.250232259
5226,52260,0.003880861,0.003910214,4.218327347,4.250232972
5227,52270,0.003880861,0.003910215,4.218327347,4.250233682
5228,52280,0.003880861,0.003910216,4.218327347,4.250234391
5229,52290,0.003880861,0.003910216,4.218327347,4.250235096
5230,52300,0.003880861,0.003910217,4.218327347,4.2502358
5231,52310,0.003880861,0.003910218,4.218327347,4.250236501
5232,52320,0.003880861,0.003910218,4.218327347,4.2502372
5233,52330,0.003880861,0.003910219,4.218327347,4.250237896
5234,52340,0.003880861,0.00391022,4.218327347,4.25023859
5235,52350,0.003880861,0.00391022,4.218327347,4.250239282
5236,52360,0.003880861,0.003910221,4.218327347,4.250239972
5237,52370,0.003880861,0.003910221,4.218327347,4.250240659
5238,52380,0.003880861,0.003910222,4.218327347,4.250241343
5239,52390,0.003880861,0.003910223,4.218327347,4.250242026
5240,52400,0.003880861,0.003910223,4.218327347,4.250242706
5241,52410,0.003880861,0.003910224,4.218327347,4.250243384
5242,52420,0.003880861,0.003910225,4.218327347,4.25024406
5243,52430,0.003880861,0.003910225,4.218327347,4.250244733
5244,52440,0.003880861,0.003910226,4.218327347,4.250245405
5245,52450,0.003880861,0.003910226,4.218327347,4.250246074
5246,52460,0.003880861,0.003910227,4.218327347,4.25024674
5247,52470,0.003880861,0.003910228,4.218327347,4.250247405
5248,52480,0.003880861,0.003910228,4.218327347,4.250248067
5249,52490,0.003880861,0.003910229,4.218327347,4.250248727
5250,52500,0.003880861,0.003910229,4.218327347,4.250249385
5251,52510,0.003880861,0.00391023,4.218327347,4.25025004
5252,52520,0.003880861,0.003910231,4.218327347,4.250250694
5253,52530,0.003880861,0.003910231,4.218327347,4.250251345
5254,52540,0.003880861,0.003910232,4.218327347,4.250251994
5255,52550,0.003880861,0.003910232,4.218327347,4.250252641
5256,52560,0.003880861,0.003910233,4.218327347,4.250253285
5257,52570,0.003880861,0.003910234,4.218327347,4.250253928
5258,52580,0.003880861,0.003910234,4.218327347,4.250254568
5259,52590,0.003880861,0.003910235,4.218327347,4.250255207
5260,52600,0.003880861,0.003910235,4.218327347,4.250255843
5261,52610,0.003880861,0.003910236,4.218327347,4.250256477
5262,52620,0.003880861,0.003910237,4.218327347,4.250257108
5263,52630,0.003880861,0.003910237,4.218327347,4.250257738
5264,52640,0.003880861,0.003910238,4.218327347,4.250258366
5265,52650,0.003880861,0.003910238,4.218327347,4.250258991
5266,52660,0.003880861,0.003910239,4.218327347,4.250259615
5267,52670,0.003880861,0.003910239,4.218327347,4.250260236
5268,52680,0.003880861,0.00391024,4.218327347,4.250260855
5269,52690,0.003880861,0.003910241,4.218327347,4.250261472
5270,52700,0.003880861,0.003910241,4.218327347,4.250262087
5271,52710,0.003880861,0.003910242,4.218327347,4.250262701
5272,52720,0.003880861,0.003910242,4.218327347,4.250263311
5273,52730,0.003880861,0.003910243,4.218327347,4.25026392
5274,52740,0.003880861,0.003910243,4.218327347,4.250264527
5275,52750,0.003880861,0.003910244,4.218327347,4.250265132
5276,52760,0.003880861,0.003910244,4.218327347,4.250265735
5277,52770,0.003880861,0.003910245,4.218327347,4.250266336
5278,52780,0.003880861,0.003910246,4.218327347,4.250266935
5279,52790,0.003880861,0.003910246,4.218327347,4.250267531
5280,52800,0.003880861,0.003910247,4.218327347,4.250268126
5281,52810,0.003880861,0.003910247,4.218327347,4.250268719
5282,52820,0.003880861,0.003910248,4.218327347,4.25026931
5283,52830,0.003880861,0.003910248,4.218327347,4.250269899
5284,52840,0.003880861,0.003910249,4.218327347,4.250270485
5285,52850,0.003880861,0.003910249,4.218327347,4.25027107
5286,52860,0.003880861,0.00391025,4.218327347,4.250271653
5287,52870,0.003880861,0.00391025,4.218327347,4.250272234
5288,52880,0.003880861,0.003910251,4.218327347,4.250272813
5289,52890,0.003880861,0.003910252,4.218327347,4.25027339
5290,52900,0.003880861,0.003910252,4.218327347,4.250273966
5291,52910,0.003880861,0.003910253,4.218327347,4.250274539
5292,52920,0.003880861,0.003910253,4.218327347,4.25027511
5293,52930,0.003880861,0.003910254,4.218327347,4.25027568
5294,52940,0.003880861,0.003910254,4.218327347,4.250276247
5295,52950,0.003880861,0.003910255,4.218327347,4.250276813
5296,52960,0.003880861,0.003910255,4.218327347,4.250277376
5297,52970,0.003880861,0.003910256,4.218327347,4.250277938
5298,52980,0.003880861,0.003910256,4.218327347,4.250278498
5299,52990,0.003880861,0.003910257,4.218327347,4.250279056
5300,53000,0.003880861,0.003910257,4.218327347,4.250279612
5301,53010,0.003880861,0.003910258,4.218327347,4.250280167
5302,53020,0.003880861,0.003910258,4.218327347,4.250280719
5303,53030,0.003880861,0.003910259,4.218327347,4.25028127
5304,53040,0.003880861,0.003910259,4.218327347,4.250281818
5305,53050,0.003880861,0.00391026,4.218327347,4.250282365
5306,53060,0.003880861,0.00391026,4.218327347,4.25028291
5307,53070,0.003880861,0.003910261,4.218327347,4.250283454
5308,53080,0.003880861,0.003910261,4.218327347,4.250283995
5309,53090,0.003880861,0.003910262,4.218327347,4.250284535
5310,53100,0.003880861,0.003910262,4.218327347,4.250285073
5311,53110,0.003880861,0.003910263,4.218327347,4.250285609
5312,53120,0.003880861,0.003910263,4.218327347,4.250286143
5313,53130,0.003880861,0.003910264,4.218327347,4.250286675
5314,53140,0.003880861,0.003910264,4.218327347,4.250287206
5315,53150,0.003880861,0.003910265,4.218327347,4.250287735
5316,53160,0.003880861,0.003910265,4.218327347,4.250288262
5317,53170,0.003880861,0.003910266,4.218327347,4.250288787
5318,53180,0.003880861,0.003910266,4.218327347,4.250289311
5319,53190,0.003880861,0.003910267,4.218327347,4.250289833
5320,53200,0.003880861,0.003910267,4.218327347,4.250290353
5321,53210,0.003880861,0.003910268,4.218327347,4.250290871
5322,53220,0.003880861,0.003910268,4.218327347,4.250291388
5323,53230,0.003880861,0.003910269,4.218327347,4.250291902
5324,53240,0.003880861,0.003910269,4.218327347,4.250292416
5325,53250,0.003880861,0.003910269,4.218327347,4.250292927
5326,53260,0.003880861,0.00391027,4.218327347,4.250293437
5327,53270,0.003880861,0.00391027,4.218327347,4.250293945
5328,53280,0.003880861,0.003910271,4.218327347,4.250294451
5329,53290,0.003880861,0.003910271,4.218327347,4.250294956
5330,53300,0.003880861,0.003910272,4.218327347,4.250295459
5331,53310,0.003880861,0.003910272,4.218327347,4.25029596
5332,53320,0.003880861,0.003910273,4.218327347,4.250296459
5333,53330,0.003880861,0.003910273,4.218327347,4.250296957
5334,53340,0.003880861,0.003910274,4.218327347,4.250297453
5335,53350,0.003880861,0.003910274,4.218327347,4.250297948
5336,53360,0.003880861,0.003910275,4.218327347,4.250298441
5337,53370,0.003880861,0.003910275,4.218327347,4.250298932
5338,53380,0.003880861,0.003910275,4.218327347,4.250299422
5339,53390,0.003880861,0.003910276,4.218327347,4.25029991
5340,53400,0.003880861,0.003910276,4.218327347,4.250300396
5341,53410,0.003880861,0.003910277,4.218327347,4.250300881
5342,53420,0.003880861,0.003910277,4.218327347,4.250301364
5343,53430,0.003880861,0.003910278,4.218327347,4.250301845
5344,53440,0.003880861,0.003910278,4.218327347,4.250302325
5345,53450,0.003880861,0.003910279,4.218327347,4.250302803
5346,53460,0.003880861,0.003910279,4.218327347,4.25030328
5347,53470,0.003880861,0.003910279,4.218327347,4.250303755
5348,53480,0.003880861,0.00391028,4.218327347,4.250304228
5349,53490,0.003880861,0.00391028,4.218327347,4.2503047
5350,53500,0.003880861,0.003910281,4.218327347,4.25030517
5351,53510,0.003880861,0.003910281,4.218327347,4.250305639
5352,53520,0.003880861,0.003910282,4.218327347,4.250306106
5353,53530,0.003880861,0.003910282,4.218327347,4.250306572
5354,53540,0.003880861,0.003910282,4.218327347,4.250307036
5355,53550,0.003880861,0.003910283,4.218327347,4.250307498
5356,53560,0.003880861,0.003910283,4.218327347,4.250307959
5357,53570,0.003880861,0.003910284,4.218327347,4.250308418
5358,53580,0.003880861,0.003910284,4.218327347,4.250308876
5359,53590,0.003880861,0.003910285,4.218327347,4.250309332
5360,53600,0.003880861,0.003910285,4.218327347,4.250309787
5361,53610,0.003880861,0.003910285,4.218327347,4.25031024
5362,53620,0.003880861,0.003910286,4.218327347,4.250310692
5363,53630,0.003880861,0.003910286,4.218327347,4.250311142
5364,53640,0.003880861,0.003910287,4.218327347,4.250311591
5365,53650,0.003880861,0.003910287,4.218327347,4.250312038
5366,53660,0.003880861,0.003910287,4.218327347,4.250312484
5367,53670,0.003880861,0.003910288,4.218327347,4.250312928
5368,53680,0.003880861,0.003910288,4.218327347,4.250313371
5369,53690,0.003880861,0.003910289,4.218327347,4.250313812
5370,53700,0.003880861,0.003910289,4.218327347,4.250314252
5371,53710,0.003880861,0.00391029,4.218327347,4.25031469
5372,53720,0.003880861,0.00391029,4.218327347,4.250315127
5373,53730,0.003880861,0.00391029,4.218327347,4.250315562
5374,53740,0.003880861,0.003910291,4.218327347,4.250315996
5375,53750,0.003880861,0.003910291,4.218327347,4.250316428
5376,53760,0.003880861,0.003910292,4.218327347,4.250316859
5377,53770,0.003880861,0.003910292,4.218327347,4.250317289
5378,53780,0.003880861,0.003910292,4.218327347,4.250317717
5379,53790,0.003880861,0.003910293,4.218327347,4.250318144
5380,53800,0.003880861,0.003910293,4.218327347,4.250318569
5381,53810,0.003880861,0.003910293,4.218327347,4.250318993
5382,53820,0.003880861,0.003910294,4.218327347,4.250319415
5383,53830,0.003880861,0.003910294,4.218327347,4.250319836
5384,53840,0.003880861,0.003910295,4.218327347,4.250320256
5385,53850,0.003880861,0.003910295,4.218327347,4.250320674
5386,53860,0.003880861,0.003910295,4.218327347,4.250321091
5387,53870,0.003880861,0.003910296,4.218327347,4.250321506
5388,53880,0.003880861,0.003910296,4.218327347,4.25032192
5389,53890,0.003880861,0.003910297,4.218327347,4.250322333
5390,53900,0.003880861,0.003910297,4.218327347,4.250322744
5391,53910,0.003880861,0.003910297,4.218327347,4.250323154
5392,53920,0.003880861,0.003910298,4.218327347,4.250323562
5393,53930,0.003880861,0.003910298,4.218327347,4.250323969
5394,53940,0.003880861,0.003910298,4.218327347,4.250324375
5395,53950,0.003880861,0.003910299,4.218327347,4.250324779
5396,53960,0.003880861,0.003910299,4.218327347,4.250325182
5397,53970,0.003880861,0.0039103,4.218327347,4.250325584
5398,53980,0.003880861,0.0039103,4.218327347,4.250325984
5399,53990,0.003880861,0.0039103,4.218327347,4.250326383
5400,54000,0.003880861,0.003910301,4.218327347,4.250326781
5401,54010,0.003880861,0.0039103,4.218327347,4.250325567
5402,54020,0.003880861,0.003910298,4.218327347,4.250324357
5403,54030,0.003880861,0.003910297,4.218327347,4.250323152
5404,54040,0.003880861,0.003910296,4.218327347,4.25032195
5405,54050,0.003880861,0.003910295,4.218327347,4.250320753
5406,54060,0.003880861,0.003910294,4.218327347,4.250319559
5407,54070,0.003880861,0.003910293,4.218327347,4.25031837
5408,54080,0.003880861,0.003910292,4.218327347,4.250317184
5409,54090,0.003880861,0.003910291,4.218327347,4.250316003
5410,54100,0.003880861,0.00391029,4.218327347,4.250314825
5411,54110,0.003880861,0.003910289,4.218327347,4.250313651
5412,54120,0.003880861,0.003910287,4.218327347,4.250312481
5413,54130,0.003880861,0.003910286,4.218327347,4.250311316
5414,54140,0.003880861,0.003910285,4.218327347,4.250310154
5415,54150,0.003880861,0.003910284,4.218327347,4.250308996
5416,54160,0.003880861,0.003910283,4.218327347,4.250307841
5417,54170,0.003880861,0.003910282,4.218327347,4.250306691
5418,54180,0.003880861,0.003910281,4.218327347,4.250305545
5419,54190,0.003880861,0.00391028,4.218327347,4.250304402
5420,54200,0.003880861,0.003910279,4.218327347,4.250303263
5421,54210,0.003880861,0.003910278,4.218327347,4.250302128
5422,54220,0.003880861,0.003910277,4.218327347,4.250300997
5423,54230,0.003880861,0.003910276,4.218327347,4.250299869
5424,54240,0.003880861,0.003910275,4.218327347,4.250298746
5425,54250,0.003880861,0.003910274,4.218327347,4.250297626
5426,54260,0.003880861,0.003910273,4.218327347,4.25029651
5427,54270,0.003880861,0.003910272,4.218327347,4.250295397
5428,54280,0.003880861,0.003910271,4.218327347,4.250294289
5429,54290,0.003880861,0.00391027,4.218327347,4.250293184
5430,54300,0.003880861,0.003910269,4.218327347,4.250292082
5431,54310,0.003880861,0.003910268,4.218327347,4.250290985
5432,54320,0.003880861,0.003910267,4.218327347,4.250289891
5433,54330,0.003880861,0.003910266,4.218327347,4.250288801
5434,54340,0.003880861,0.003910265,4.218327347,4.250287714
5435,54350,0.003880861,0.003910264,4.218327347,4.250286631
5436,54360,0.003880861,0.003910263,4.218327347,4.250285552
5437,54370,0.003880861,0.003910262,4.218327347,4.250284476
5438,54380,0.003880861,0.003910261,4.218327347,4.250283404
5439,54390,0.003880861,0.00391026,4.218327347,4.250282335
5440,54400,0.003880861,0.003910259,4.218327347,4.25028127
5441,54410,0.003880861,0.003910258,4.218327347,4.250280209
5442,54420,0.003880861,0.003910257,4.218327347,4.250279151
5443,54430,0.003880861,0.003910256,4.218327347,4.250278096
5444,54440,0.003880861,0.003910255,4.218327347,4.250277046
5445,54450,0.003880861,0.003910254,4.218327347,4.250275998
5446,54460,0.003880861,0.003910253,4.218327347,4.250274955
5447,54470,0.003880861,0.003910252,4.218327347,4.250273914
5448,54480,0.003880861,0.003910251,4.218327347,4.250272878
5449,54490,0.003880861,0.00391025,4.218327347,4.250271844
5450,54500,0.003880861,0.003910249,4.218327347,4.250270814
5451,54510,0.003880861,0.003910248,4.218327347,4.250269788
5452,54520,0.003880861,0.003910247,4.218327347,4.250268765
5453,54530,0.003880861,0.003910246,4.218327347,4.250267745
5454,54540,0.003880861,0.003910245,4.218327347,4.250266729
5455,54550,0.003880861,0.003910244,4.218327347,4.250265716
5456,54560,0.003880861,0.003910244,4.218327347,4.250264707
5457,54570,0.003880861,0.003910243,4.218327347,4.250263701
5458,54580,0.003880861,0.003910242,4.218327347,4.250262698
5459,54590,0.003880861,0.003910241,4.218327347,4.250261699
5460,54600,0.003880861,0.00391024,4.218327347,4.250260703
5461,54610,0.003880861,0.003910239,4.218327347,4.250259711
5462,54620,0.003880861,0.003910238,4.218327347,4.250258721
5463,54630,0.003880861,0.003910237,4.218327347,4.250257735
5464,54640,0.003880861,0.003910236,4.218327347,4.250256753
5465,54650,0.003880861,0.003910235,4.218327347,4.250255773
5466,54660,0.003880861,0.003910234,4.218327347,4.250254797
5467,54670,0.003880861,0.003910234,4.218327347,4.250253824
5468,54680,0.003880861,0.003910233,4.218327347,4.250252855
5469,54690,0.003880861,0.003910232,4.218327347,4.250251888
5470,54700,0.003880861,0.003910231,4.218327347,4.250250925
5471,54710,0.003880861,0.00391023,4.218327347,4.250249966
5472,54720,0.003880861,0.003910229,4.218327347,4.250249009
5473,54730,0.003880861,0.003910228,4.218327347,4.250248055
5474,54740,0.003880861,0.003910227,4.218327347,4.250247105
5475,54750,0.003880861,0.003910226,4.218327347,4.250246158
5476,54760,0.003880861,0.003910226,4.218327347,4.250245214
5477,54770,0.003880861,0.003910225,4.218327347,4.250244273
5478,54780,0.003880861,0.003910224,4.218327347,4.250243336
5479,54790,0.003880861,0.003910223,4.218327347,4.250242401
5480,54800,0.003880861,0.003910222,4.218327347,4.25024147
5481,54810,0.003880861,0.003910221,4.218327347,4.250240542
5482,54820,0.003880861,0.00391022,4.218327347,4.250239617
5483,54830,0.003880861,0.00391022,4.218327347,4.250238695
5484,54840,0.003880861,0.003910219,4.218327347,4.250237776
5485,54850,0.003880861,0.003910218,4.218327347,4.25023686
5486,54860,0.003880861,0.003910217,4.218327347,4.250235947
5487,54870,0.003880861,0.003910216,4.218327347,4.250235037
5488,54880,0.003880861,0.003910215,4.218327347,4.250234131
5489,54890,0.003880861,0.003910215,4.218327347,4.250233227
5490,54900,0.003880861,0.003910213,4.218327386,4.250232017
5491,54910,0.003880861,0.003910213,4.218327386,4.250231119
5492,54920,0.003880861,0.003910212,4.218327386,4.250230224
5493,54930,0.003880861,0.003910211,4.218327386,4.250229333
5494,54940,0.003880861,0.00391021,4.218327386,4.250228444
5495,54950,0.003880861,0.003910209,4.218327386,4.250227558
5496,54960,0.003880861,0.003910209,4.218327386,4.250226675
5497,54970,0.003880861,0.003910208,4.218327386,4.250225796
5498,54980,0.003880861,0.003910207,4.218327386,4.250224919
5499,54990,0.003880861,0.003910206,4.218327386,4.250224045
5500,55000,0.003880861,0.003910205,4.218327386,4.250223174
5501,55010,0.003880861,0.003910205,4.218327386,4.250222305
5502,55020,0.003880861,0.003910204,4.218327386,4.25022144
5503,55030,0.003880861,0.003910203,4.218327386,4.250220578
5504,55040,0.003880861,0.003910202,4.218327386,4.250219718
5505,55050,0.003880861,0.003910201,4.218327386,4.250218862
5506,55060,0.003880861,0.003910201,4.218327386,4.250218008
5507,55070,0.003880861,0.0039102,4.218327386,4.250217157
5508,55080,0.003880861,0.003910199,4.218327386,4.250216309
5509,55090,0.003880861,0.003910198,4.218327386,4.250215464
5510,55100,0.003880861,0.003910197,4.218327386,4.250214622
5511,55110,0.003880861,0.003910197,4.218327386,4.250213782
5512,55120,0.003880861,0.003910196,4.218327386,4.250212946
5513,55130,0.003880861,0.003910195,4.218327386,4.250212112
5514,55140,0.003880861,0.003910194,4.218327386,4.250211281
5515,55150,0.003880861,0.003910194,4.218327386,4.250210452
5516,55160,0.003880861,0.003910193,4.218327386,4.250209627
5517,55170,0.003880861,0.003910192,4.218327386,4.250208804
5518,55180,0.003880861,0.003910191,4.218327386,4.250207984
5519,55190,0.003880861,0.003910191,4.218327386,4.250207166
5520,55200,0.003880861,0.00391019,4.218327386,4.250206352
5521,55210,0.003880861,0.003910189,4.218327386,4.25020554
5522,55220,0.003880861,0.003910188,4.218327386,4.250204731
5523,55230,0.003880861,0.003910188,4.218327386,4.250203925
5524,55240,0.003880861,0.003910187,4.218327386,4.250203121
5525,55250,0.003880861,0.003910186,4.218327386,4.25020232
5526,55260,0.003880861,0.003910185,4.218327386,4.250201521
5527,55270,0.003880861,0.003910185,4.218327386,4.250200726
5528,55280,0.003880861,0.003910184,4.218327386,4.250199933
5529,55290,0.003880861,0.003910183,4.218327386,4.250199142
5530,55300,0.003880861,0.003910182,4.218327386,4.250198355
5531,55310,0.003880861,0.003910182,4.218327386,4.25019757
5532,55320,0.003880861,0.003910181,4.218327386,4.250196787
5533,55330,0.003880861,0.00391018,4.218327386,4.250196007
5534,55340,0.003880861,0.00391018,4.218327386,4.25019523
5535,55350,0.003880861,0.003910179,4.218327386,4.250194456
5536,55360,0.003880861,0.003910178,4.218327386,4.250193684
5537,55370,0.003880861,0.003910177,4.218327386,4.250192914
5538,55380,0.003880861,0.003910177,4.218327386,4.250192147
5539,55390,0.003880861,0.003910176,4.218327386,4.250191383
5540,55400,0.003880861,0.003910175,4.218327386,4.250190621
5541,55410,0.003880861,0.003910175,4.218327386,4.250189862
5542,55420,0.003880861,0.003910174,4.218327386,4.250189106
5543,55430,0.003880861,0.003910173,4.218327386,4.250188351
5544,55440,0.003880861,0.003910173,4.218327386,4.2501876
5545,55450,0.003880861,0.003910172,4.218327386,4.250186851
5546,55460,0.003880861,0.003910171,4.218327386,4.250186104
5547,55470,0.003880861,0.003910171,4.218327386,4.25018536
5548,55480,0.003880861,0.00391017,4.218327386,4.250184619
5549,55490,0.003880861,0.003910169,4.218327386,4.25018388
5550,55500,0.003880861,0.003910168,4.218327386,4.250183143
5551,55510,0.003880861,0.003910168,4.218327386,4.250182409
5552,55520,0.003880861,0.003910167,4.218327386,4.250181677
5553,55530,0.003880861,0.003910166,4.218327386,4.250180948
5554,55540,0.003880861,0.003910166,4.218327386,4.250180221
5555,55550,0.003880861,0.003910165,4.218327386,4.250179497
5556,55560,0.003880861,0.003910164,4.218327386,4.250178775
5557,55570,0.003880861,0.003910164,4.218327386,4.250178055
5558,55580,0.003880861,0.003910163,4.218327386,4.250177338
5559,55590,0.003880861,0.003910162,4.218327386,4.250176623
5560,55600,0.003880861,0.003910162,4.218327386,4.250175911
5561,55610,0.003880861,0.003910161,4.218327386,4.250175201
5562,55620,0.003880861,0.003910161,4.218327386,4.250174494
5563,55630,0.003880861,0.00391016,4.218327386,4.250173788
5564,55640,0.003880861,0.003910159,4.218327386,4.250173086
5565,55650,0.003880861,0.003910159,4.218327386,4.250172385
5566,55660,0.003880861,0.003910158,4.218327386,4.250171687
5567,55670,0.003880861,0.003910157,4.218327386,4.250170991
5568,55680,0.003880861,0.003910157,4.218327386,4.250170298
5569,55690,0.003880861,0.003910156,4.218327386,4.250169607
5570,55700,0.003880861,0.003910155,4.218327386,4.250168918
5571,55710,0.003880861,0.003910155,4.218327386,4.250168231
5572,55720,0.003880861,0.003910154,4.218327386,4.250167547
5573,55730,0.003880861,0.003910154,4.218327386,4.250166865
5574,55740,0.003880861,0.003910153,4.218327386,4.250166185
5575,55750,0.003880861,0.003910152,4.218327386,4.250165508
5576,55760,0.003880861,0.003910152,4.218327386,4.250164833
5577,55770,0.003880861,0.003910151,4.218327386,4.25016416
5578,55780,0.003880861,0.00391015,4.218327386,4.25016349
5579,55790,0.003880861,0.00391015,4.218327386,4.250162821
5580,55800,0.003880861,0.003910149,4.218326992,4.25016215
5581,55810,0.003880861,0.003910149,4.218326992,4.250161486
5582,55820,0.003880861,0.003910148,4.218326992,4.250160824
5583,55830,0.003880861,0.003910147,4.218326992,4.250160165
5584,55840,0.003880861,0.003910147,4.218326992,4.250159508
5585,55850,0.003880861,0.003910146,4.218326992,4.250158853
5586,55860,0.003880861,0.003910146,4.218326992,4.2501582
5587,55870,0.003880861,0.003910145,4.218326992,4.250157549
