,time,modelA,modelB,modelC
4849,48490,4.449746845,4.651923372,5.612206664
4850,48500,4.449746845,4.651923372,5.612206664
4851,48510,4.449746845,4.651923372,5.612206664
4852,48520,4.449746845,4.651923372,5.612206664
4853,48530,4.449746845,4.651923372,5.612206664
4854,48540,4.449746845,4.651923372,5.612206664
4855,48550,4.449746845,4.651923372,5.612206664
4856,48560,4.449746845,4.651923372,5.612206664
4857,48570,4.449746845,4.651923372,5.612206664
4858,48580,4.449746845,4.651923372,5.612206664
4859,48590,4.449746845,4.651923372,5.612206664
4860,48600,4.449746843,4.651923373,5.612206599
4861,48610,4.449746843,4.651923373,5.612206599
4862,48620,4.449746843,4.651923373,5.612206599
4863,48630,4.449746843,4.651923373,5.612206599
4864,48640,4.449746843,4.651923373,5.612206599
4865,48650,4.449746843,4.651923373,5.612206599
4866,48660,4.449746843,4.651923373,5.612206599
4867,48670,4.449746843,4.651923373,5.612206599
4868,48680,4.449746843,4.651923373,5.612206599
4869,48690,4.449746843,4.651923373,5.612206599
4870,48700,4.449746843,4.651923373,5.612206599
4871,48710,4.449746843,4.651923373,5.612206599
4872,48720,4.449746843,4.651923373,5.612206599
4873,48730,4.449746843,4.651923373,5.612206599
4874,48740,4.449746843,4.651923373,5.612206599
4875,48750,4.449746843,4.651923373,5.612206599
4876,48760,4.449746843,4.651923373,5.612206599
4877,48770,4.449746843,4.651923373,5.612206599
4878,48780,4.449746843,4.651923373,5.612206599
4879,48790,4.449746843,4.651923373,5.612206599
4880,48800,4.449746843,4.651923373,5.612206599
4881,48810,4.449746843,4.651923373,5.612206599
4882,48820,4.449746843,4.651923373,5.612206599
4883,48830,4.449746843,4.651923373,5.612206599
4884,48840,4.449746843,4.651923373,5.612206599
4885,48850,4.449746843,4.651923373,5.612206599
4886,48860,4.449746843,4.651923373,5.612206599
4887,48870,4.449746843,4.651923373,5.612206599
4888,48880,4.449746843,4.651923373,5.612206599
4889,48890,4.449746843,4.651923373,5.612206599
4890,48900,4.449746843,4.651923373,5.612206599
4891,48910,4.449746843,4.651923373,5.612206599
4892,48920,4.449746843,4.651923373,5.612206599
4893,48930,4.449746843,4.651923373,5.612206599
4894,48940,4.449746843,4.651923373,5.612206599
4895,48950,4.449746843,4.651923373,5.612206599
4896,48960,4.449746843,4.651923373,5.612206599
4897,48970,4.449746843,4.651923373,5.612206599
4898,48980,4.449746843,4.651923373,5.612206599
4899,48990,4.449746843,4.651923373,5.612206599
4900,49000,4.449746843,4.651923373,5.612206599
4901,49010,4.449746843,4.651923373,5.612206599
4902,49020,4.449746843,4.651923373,5.612206599
4903,49030,4.449746843,4.651923373,5.612206599
4904,49040,4.449746843,4.651923373,5.612206599
4905,49050,4.449746843,4.651923373,5.612206599
4906,49060,4.449746843,4.651923373,5.612206599
4907,49070,4.449746843,4.651923373,5.612206599
4908,49080,4.449746843,4.651923373,5.612206599
4909,49090,4.449746843,4.651923373,5.612206599
4910,49100,4.449746843,4.651923373,5.612206599
4911,49110,4.449746843,4.651923373,5.612206599
4912,49120,4.449746843,4.651923373,5.612206599
4913,49130,4.449746843,4.651923373,5.612206599
4914,49140,4.449746843,4.651923373,5.612206599
4915,49150,4.449746843,4.651923373,5.612206599
4916,49160,4.449746843,4.651923373,5.612206599
4917,49170,4.449746843,4.651923373,5.612206599
4918,49180,4.449746843,4.651923373,5.612206599
4919,49190,4.449746843,4.651923373,5.612206599
4920,49200,4.449746843,4.651923373,5.612206599
4921,49210,4.449746843,4.651923373,5.612206599
4922,49220,4.449746843,4.651923373,5.612206599
4923,49230,4.449746843,4.651923373,5.612206599
4924,49240,4.449746843,4.651923373,5.612206599
4925,49250,4.449746843,4.651923373,5.612206599
4926,49260,4.449746843,4.651923373,5.612206599
4927,49270,4.449746843,4.651923373,5.612206599
4928,49280,4.449746843,4.651923373,5.612206599
4929,49290,4.449746843,4.651923373,5.612206599
4930,49300,4.449746843,4.651923373,5.612206599
4931,49310,4.449746843,4.651923373,5.612206599
4932,49320,4.449746843,4.651923373,5.612206599
4933,49330,4.449746843,4.651923373,5.612206599
4934,49340,4.449746843,4.651923373,5.612206599
4935,49350,4.449746843,4.651923373,5.612206599
4936,49360,4.449746843,4.651923373,5.612206599
4937,49370,4.449746843,4.651923373,5.612206599
4938,49380,4.449746843,4.651923373,5.612206599
4939,49390,4.449746843,4.651923373,5.612206599
4940,49400,4.449746843,4.651923373,5.612206599
4941,49410,4.449746843,4.651923373,5.612206599
4942,49420,4.449746843,4.651923373,5.612206599
4943,49430,4.449746843,4.651923373,5.612206599
4944,49440,4.449746843,4.651923373,5.612206599
4945,49450,4.449746843,4.651923373,5.612206599
4946,49460,4.449746843,4.651923373,5.612206599
4947,49470,4.449746843,4.651923373,5.612206599
4948,49480,4.449746843,4.651923373,5.612206599
4949,49490,4.449746843,4.651923373,5.612206599
4950,49500,4.449746843,4.651923373,5.612206599
4951,49510,4.449746843,4.651923373,5.612206599
4952,49520,4.449746843,4.651923373,5.612206599
4953,49530,4.449746843,4.651923373,5.612206599
4954,49540,4.449746843,4.651923373,5.612206599
4955,49550,4.449746843,4.651923373,5.612206599
4956,49560,4.449746843,4.651923373,5.612206599
4957,49570,4.449746843,4.651923373,5.612206599
4958,49580,4.449746843,4.651923373,5.612206599
4959,49590,4.449746843,4.651923373,5.612206599
4960,49600,4.449746843,4.651923373,5.612206599
4961,49610,4.449746843,4.651923373,5.612206599
4962,49620,4.449746843,4.651923373,5.612206599
4963,49630,4.449746843,4.651923373,5.612206599
4964,49640,4.449746843,4.651923373,5.612206599
4965,49650,4.449746843,4.651923373,5.612206599
4966,49660,4.449746843,4.651923373,5.612206599
4967,49670,4.449746843,4.651923373,5.612206599
4968,49680,4.449746843,4.651923373,5.612206599
4969,49690,4.449746843,4.651923373,5.612206599
4970,49700,4.449746843,4.651923373,5.612206599
4971,49710,4.449746843,4.651923373,5.612206599
4972,49720,4.449746843,4.651923373,5.612206599
4973,49730,4.449746843,4.651923373,5.612206599
4974,49740,4.449746843,4.651923373,5.612206599
4975,49750,4.449746843,4.651923373,5.612206599
4976,49760,4.449746843,4.651923373,5.612206599
4977,49770,4.449746843,4.651923373,5.612206599
4978,49780,4.449746843,4.651923373,5.612206599
4979,49790,4.449746843,4.651923373,5.612206599
4980,49800,4.449746843,4.651923373,5.612206599
4981,49810,4.449746843,4.651923373,5.612206599
4982,49820,4.449746843,4.651923373,5.612206599
4983,49830,4.449746843,4.651923373,5.612206599
4984,49840,4.449746843,4.651923373,5.612206599
4985,49850,4.449746843,4.651923373,5.612206599
4986,49860,4.449746843,4.651923373,5.612206599
4987,49870,4.449746843,4.651923373,5.612206599
4988,49880,4.449746843,4.651923373,5.612206599
4989,49890,4.449746843,4.651923373,5.612206599
4990,49900,4.449746843,4.651923373,5.612206599
4991,49910,4.449746843,4.651923373,5.612206599
4992,49920,4.449746843,4.651923373,5.612206599
4993,49930,4.449746843,4.651923373,5.612206599
4994,49940,4.449746843,4.651923373,5.612206599
4995,49950,4.449746843,4.651923373,5.612206599
4996,49960,4.449746843,4.651923373,5.612206599
4997,49970,4.449746843,4.651923373,5.612206599
4998,49980,4.449746843,4.651923373,5.612206599
4999,49990,4.449746843,4.651923373,5.612206599
5000,50000,4.449746843,4.651923373,5.612206599
5001,50010,4.449746843,4.651923373,5.612206599
5002,50020,4.449746843,4.651923373,5.612206599
5003,50030,4.449746843,4.651923373,5.612206599
5004,50040,4.449746843,4.651923373,5.612206599
5005,50050,4.449746843,4.651923373,5.612206599
5006,50060,4.449746843,4.651923373,5.612206599
5007,50070,4.449746843,4.651923373,5.612206599
5008,50080,4.449746843,4.651923373,5.612206599
5009,50090,4.449746843,4.651923373,5.612206599
5010,50100,4.449746843,4.651923373,5.612206599
5011,50110,4.449746843,4.651923373,5.612206599
5012,50120,4.449746843,4.651923373,5.612206599
5013,50130,4.449746843,4.651923373,5.612206599
5014,50140,4.449746843,4.651923373,5.612206599
5015,50150,4.449746843,4.651923373,5.612206599
5016,50160,4.449746843,4.651923373,5.612206599
5017,50170,4.449746843,4.651923373,5.612206599
5018,50180,4.449746843,4.651923373,5.612206599
5019,50190,4.449746843,4.651923373,5.612206599
5020,50200,4.449746843,4.651923373,5.612206599
5021,50210,4.449746843,4.651923373,5.612206599
5022,50220,4.449746843,4.651923373,5.612206599
5023,50230,4.449746843,4.651923373,5.612206599
5024,50240,4.449746843,4.651923373,5.612206599
5025,50250,4.449746843,4.651923373,5.612206599
5026,50260,4.449746843,4.651923373,5.612206599
5027,50270,4.449746843,4.651923373,5.612206599
5028,50280,4.449746843,4.651923373,5.612206599
5029,50290,4.449746843,4.651923373,5.612206599
5030,50300,4.449746843,4.651923373,5.612206599
5031,50310,4.449746843,4.651923373,5.612206599
5032,50320,4.449746843,4.651923373,5.612206599
5033,50330,4.449746843,4.651923373,5.612206599
5034,50340,4.449746843,4.651923373,5.612206599
5035,50350,4.449746843,4.651923373,5.612206599
5036,50360,4.449746843,4.651923373,5.612206599
5037,50370,4.449746843,4.651923373,5.612206599
5038,50380,4.449746843,4.651923373,5.612206599
5039,50390,4.449746843,4.651923373,5.612206599
5040,50400,4.449746843,4.651923373,5.612206599
5041,50410,4.449746843,4.651923373,5.612206599
5042,50420,4.449746843,4.651923373,5.612206599
5043,50430,4.449746843,4.651923373,5.612206599
5044,50440,4.449746843,4.651923373,5.612206599
5045,50450,4.449746843,4.651923373,5.612206599
5046,50460,4.449746843,4.651923373,5.612206599
5047,50470,4.449746843,4.651923373,5.612206599
5048,50480,4.449746843,4.651923373,5.612206599
5049,50490,4.449746843,4.651923373,5.612206599
5050,50500,4.449746843,4.651923373,5.612206599
5051,50510,4.449746843,4.651923373,5.612206599
5052,50520,4.449746843,4.651923373,5.612206599
5053,50530,4.449746843,4.651923373,5.612206599
5054,50540,4.449746843,4.651923373,5.612206599
5055,50550,4.449746843,4.651923373,5.612206599
5056,50560,4.449746843,4.651923373,5.612206599
5057,50570,4.449746843,4.651923373,5.612206599
5058,50580,4.449746843,4.651923373,5.612206599
5059,50590,4.449746843,4.651923373,5.612206599
5060,50600,4.449746843,4.651923373,5.612206599
5061,50610,4.449746843,4.651923373,5.612206599
5062,50620,4.449746843,4.651923373,5.612206599
5063,50630,4.449746843,4.651923373,5.612206599
5064,50640,4.449746843,4.651923373,5.612206599
5065,50650,4.449746843,4.651923373,5.612206599
5066,50660,4.449746843,4.651923373,5.612206599
5067,50670,4.449746843,4.651923373,5.612206599
5068,50680,4.449746843,4.651923373,5.612206599
5069,50690,4.449746843,4.651923373,5.612206599
5070,50700,4.449746843,4.651923373,5.612206599
5071,50710,4.449746843,4.651923373,5.612206599
5072,50720,4.449746843,4.651923373,5.612206599
5073,50730,4.449746843,4.651923373,5.612206599
5074,50740,4.449746843,4.651923373,5.612206599
5075,50750,4.449746843,4.651923373,5.612206599
5076,50760,4.449746843,4.651923373,5.612206599
5077,50770,4.449746843,4.651923373,5.612206599
5078,50780,4.449746843,4.651923373,5.612206599
5079,50790,4.449746843,4.651923373,5.612206599
5080,50800,4.449746843,4.651923373,5.612206599
5081,50810,4.449746843,4.651923373,5.612206599
5082,50820,4.449746843,4.651923373,5.612206599
5083,50830,4.449746843,4.651923373,5.612206599
5084,50840,4.449746843,4.651923373,5.612206599
5085,50850,4.449746843,4.651923373,5.612206599
5086,50860,4.449746843,4.651923373,5.612206599
5087,50870,4.449746843,4.651923373,5.612206599
5088,50880,4.449746843,4.651923373,5.612206599
5089,50890,4.449746843,4.651923373,5.612206599
5090,50900,4.449746843,4.651923373,5.612206599
5091,50910,4.449746843,4.651923373,5.612206599
5092,50920,4.449746843,4.651923373,5.612206599
5093,50930,4.449746843,4.651923373,5.612206599
5094,50940,4.449746843,4.651923373,5.612206599
5095,50950,4.449746843,4.651923373,5.612206599
5096,50960,4.449746843,4.651923373,5.612206599
5097,50970,4.449746843,4.651923373,5.612206599
5098,50980,4.449746843,4.651923373,5.612206599
5099,50990,4.449746843,4.651923373,5.612206599
5100,51000,4.449746843,4.651923373,5.612206599
5101,51010,4.449746843,4.651923373,5.612206599
5102,51020,4.449746843,4.651923373,5.612206599
5103,51030,4.449746843,4.651923373,5.612206599
5104,51040,4.449746843,4.651923373,5.612206599
5105,51050,4.449746843,4.651923373,5.612206599
5106,51060,4.449746843,4.651923373,5.612206599
5107,51070,4.449746843,4.651923373,5.612206599
5108,51080,4.449746843,4.651923373,5.612206599
5109,51090,4.449746843,4.651923373,5.612206599
5110,51100,4.449746843,4.651923373,5.612206599
5111,51110,4.449746843,4.651923373,5.612206599
5112,51120,4.449746843,4.651923373,5.612206599
5113,51130,4.449746843,4.651923373,5.612206599
5114,51140,4.449746843,4.651923373,5.612206599
5115,51150,4.449746843,4.651923373,5.612206599
5116,51160,4.449746843,4.651923373,5.612206599
5117,51170,4.449746843,4.651923373,5.612206599
5118,51180,4.449746843,4.651923373,5.612206599
5119,51190,4.449746843,4.651923373,5.612206599
5120,51200,4.449746843,4.651923373,5.612206599
5121,51210,4.449746843,4.651923373,5.612206599
5122,51220,4.449746843,4.651923373,5.612206599
5123,51230,4.449746843,4.651923373,5.612206599
5124,51240,4.449746843,4.651923373,5.612206599
5125,51250,4.449746843,4.651923373,5.612206599
5126,51260,4.449746843,4.651923373,5.612206599
5127,51270,4.449746843,4.651923373,5.612206599
5128,51280,4.449746843,4.651923373,5.612206599
5129,51290,4.449746843,4.651923373,5.612206599
5130,51300,4.449746646,4.651923132,5.61220577
5131,51310,4.449746646,4.651923132,5.61220577
5132,51320,4.449746646,4.651923132,5.61220577
5133,51330,4.449746646,4.651923132,5.61220577
5134,51340,4.449746646,4.651923132,5.61220577
5135,51350,4.449746646,4.651923132,5.61220577
5136,51360,4.449746646,4.651923132,5.61220577
5137,51370,4.449746646,4.651923132,5.61220577
5138,51380,4.449746646,4.651923132,5.61220577
5139,51390,4.449746646,4.651923132,5.61220577
5140,51400,4.449746646,4.651923132,5.61220577
5141,51410,4.449746646,4.651923132,5.61220577
5142,51420,4.449746646,4.651923132,5.61220577
5143,51430,4.449746646,4.651923132,5.61220577
5144,51440,4.449746646,4.651923132,5.61220577
5145,51450,4.449746646,4.651923132,5.61220577
5146,51460,4.449746646,4.651923132,5.61220577
5147,51470,4.449746646,4.651923132,5.61220577
5148,51480,4.449746646,4.651923132,5.61220577
5149,51490,4.449746646,4.651923132,5.61220577
5150,51500,4.449746646,4.651923132,5.61220577
5151,51510,4.449746646,4.651923132,5.61220577
5152,51520,4.449746646,4.651923132,5.61220577
5153,51530,4.449746646,4.651923132,5.61220577
5154,51540,4.449746646,4.651923132,5.61220577
5155,51550,4.449746646,4.651923132,5.61220577
5156,51560,4.449746646,4.651923132,5.61220577
5157,51570,4.449746646,4.651923132,5.61220577
5158,51580,4.449746646,4.651923132,5.61220577
5159,51590,4.449746646,4.651923132,5.61220577
5160,51600,4.449746646,4.651923132,5.61220577
5161,51610,4.449746646,4.651923132,5.61220577
5162,51620,4.449746646,4.651923132,5.61220577
5163,51630,4.449746646,4.651923132,5.61220577
5164,51640,4.449746646,4.651923132,5.61220577
5165,51650,4.449746646,4.651923132,5.61220577
5166,51660,4.449746646,4.651923132,5.61220577
5167,51670,4.449746646,4.651923132,5.61220577
5168,51680,4.449746646,4.651923132,5.61220577
5169,51690,4.449746646,4.651923132,5.61220577
5170,51700,4.449746646,4.651923132,5.61220577
5171,51710,4.449746646,4.651923132,5.61220577
5172,51720,4.449746646,4.651923132,5.61220577
5173,51730,4.449746646,4.651923132,5.61220577
5174,51740,4.449746646,4.651923132,5.61220577
5175,51750,4.449746646,4.651923132,5.61220577
5176,51760,4.449746646,4.651923132,5.61220577
5177,51770,4.449746646,4.651923132,5.61220577
5178,51780,4.449746646,4.651923132,5.61220577
5179,51790,4.449746646,4.651923132,5.61220577
5180,51800,4.449746646,4.651923132,5.61220577
5181,51810,4.449746646,4.651923132,5.61220577
5182,51820,4.449746646,4.651923132,5.61220577
5183,51830,4.449746646,4.651923132,5.61220577
5184,51840,4.449746646,4.651923132,5.61220577
5185,51850,4.449746646,4.651923132,5.61220577
5186,51860,4.449746646,4.651923132,5.61220577
5187,51870,4.449746646,4.651923132,5.61220577
5188,51880,4.449746646,4.651923132,5.61220577
5189,51890,4.449746646,4.651923132,5.61220577
5190,51900,4.449746646,4.651923132,5.61220577
5191,51910,4.449746646,4.651923132,5.61220577
5192,51920,4.449746646,4.651923132,5.61220577
5193,51930,4.449746646,4.651923132,5.61220577
5194,51940,4.449746646,4.651923132,5.61220577
5195,51950,4.449746646,4.651923132,5.61220577
5196,51960,4.449746646,4.651923132,5.61220577
5197,51970,4.449746646,4.651923132,5.61220577
5198,51980,4.449746646,4.651923132,5.61220577
5199,51990,4.449746646,4.651923132,5.61220577
5200,52000,4.449746646,4.651923132,5.61220577
5201,52010,4.449746646,4.651923132,5.61220577
5202,52020,4.449746646,4.651923132,5.61220577
5203,52030,4.449746646,4.651923132,5.61220577
5204,52040,4.449746646,4.651923132,5.61220577
5205,52050,4.449746646,4.651923132,5.61220577
5206,52060,4.449746646,4.651923132,5.61220577
5207,52070,4.449746646,4.651923132,5.61220577
5208,52080,4.449746646,4.651923132,5.61220577
5209,52090,4.449746646,4.651923132,5.61220577
5210,52100,4.449746646,4.651923132,5.61220577
5211,52110,4.449746646,4.651923132,5.61220577
5212,52120,4.449746646,4.651923132,5.61220577
5213,52130,4.449746646,4.651923132,5.61220577
5214,52140,4.449746646,4.651923132,5.61220577
5215,52150,4.449746646,4.651923132,5.61220577
5216,52160,4.449746646,4.651923132,5.61220577
5217,52170,4.449746646,4.651923132,5.61220577
5218,52180,4.449746646,4.651923132,5.61220577
5219,52190,4.449746646,4.651923132,5.61220577
5220,52200,4.449746646,4.651923132,5.61220577
5221,52210,4.449746646,4.651923132,5.61220577
5222,52220,4.449746646,4.651923132,5.61220577
5223,52230,4.449746646,4.651923132,5.61220577
5224,52240,4.449746646,4.651923132,5.61220577
5225,52250,4.449746646,4.651923132,5.61220577
5226,52260,4.449746646,4.651923132,5.61220577
5227,52270,4.449746646,4.651923132,5.61220577
5228,52280,4.449746646,4.651923132,5.61220577
5229,52290,4.449746646,4.651923132,5.61220577
5230,52300,4.449746646,4.651923132,5.61220577
5231,52310,4.449746646,4.651923132,5.61220577
5232,52320,4.449746646,4.651923132,5.61220577
5233,52330,4.449746646,4.651923132,5.61220577
5234,52340,4.449746646,4.651923132,5.61220577
5235,52350,4.449746646,4.651923132,5.61220577
5236,52360,4.449746646,4.651923132,5.61220577
5237,52370,4.449746646,4.651923132,5.61220577
5238,52380,4.449746646,4.651923132,5.61220577
5239,52390,4.449746646,4.651923132,5.61220577
5240,52400,4.449746646,4.651923132,5.61220577
5241,52410,4.449746646,4.651923132,5.61220577
5242,52420,4.449746646,4.651923132,5.61220577
5243,52430,4.449746646,4.651923132,5.61220577
5244,52440,4.449746646,4.651923132,5.61220577
5245,52450,4.449746646,4.651923132,5.61220577
5246,52460,4.449746646,4.651923132,5.61220577
5247,52470,4.449746646,4.651923132,5.61220577
5248,52480,4.449746646,4.651923132,5.61220577
5249,52490,4.449746646,4.651923132,5.61220577
5250,52500,4.449746646,4.651923132,5.61220577
5251,52510,4.449746646,4.651923132,5.61220577
5252,52520,4.449746646,4.651923132,5.61220577
5253,52530,4.449746646,4.651923132,5.61220577
5254,52540,4.449746646,4.651923132,5.61220577
5255,52550,4.449746646,4.651923132,5.61220577
5256,52560,4.449746646,4.651923132,5.61220577
5257,52570,4.449746646,4.651923132,5.61220577
5258,52580,4.449746646,4.651923132,5.61220577
5259,52590,4.449746646,4.651923132,5.61220577
5260,52600,4.449746646,4.651923132,5.61220577
5261,52610,4.449746646,4.651923132,5.61220577
5262,52620,4.449746646,4.651923132,5.61220577
5263,52630,4.449746646,4.651923132,5.61220577
5264,52640,4.449746646,4.651923132,5.61220577
5265,52650,4.449746646,4.651923132,5.61220577
5266,52660,4.449746646,4.651923132,5.61220577
5267,52670,4.449746646,4.651923132,5.61220577
5268,52680,4.449746646,4.651923132,5.61220577
5269,52690,4.449746646,4.651923132,5.61220577
5270,52700,4.449746646,4.651923132,5.61220577
5271,52710,4.449746646,4.651923132,5.61220577
5272,52720,4.449746646,4.651923132,5.61220577
5273,52730,4.449746646,4.651923132,5.61220577
5274,52740,4.449746646,4.651923132,5.61220577
5275,52750,4.449746646,4.651923132,5.61220577
5276,52760,4.449746646,4.651923132,5.61220577
5277,52770,4.449746646,4.651923132,5.61220577
5278,52780,4.449746646,4.651923132,5.61220577
5279,52790,4.449746646,4.651923132,5.61220577
5280,52800,4.449746646,4.651923132,5.61220577
5281,52810,4.449746646,4.651923132,5.61220577
5282,52820,4.449746646,4.651923132,5.61220577
5283,52830,4.449746646,4.651923132,5.61220577
5284,52840,4.449746646,4.651923132,5.61220577
5285,52850,4.449746646,4.651923132,5.61220577
5286,52860,4.449746646,4.651923132,5.61220577
5287,52870,4.449746646,4.651923132,5.61220577
5288,52880,4.449746646,4.651923132,5.61220577
5289,52890,4.449746646,4.651923132,5.61220577
5290,52900,4.449746646,4.651923132,5.61220577
5291,52910,4.449746646,4.651923132,5.61220577
5292,52920,4.449746646,4.651923132,5.61220577
5293,52930,4.449746646,4.651923132,5.61220577
5294,52940,4.449746646,4.651923132,5.61220577
5295,52950,4.449746646,4.651923132,5.61220577
5296,52960,4.449746646,4.651923132,5.61220577
5297,52970,4.449746646,4.651923132,5.61220577
5298,52980,4.449746646,4.651923132,5.61220577
5299,52990,4.449746646,4.651923132,5.61220577
5300,53000,4.449746646,4.651923132,5.61220577
5301,53010,4.449746646,4.651923132,5.61220577
5302,53020,4.449746646,4.651923132,5.61220577
5303,53030,4.449746646,4.651923132,5.61220577
5304,53040,4.449746646,4.651923132,5.61220577
5305,53050,4.449746646,4.651923132,5.61220577
5306,53060,4.449746646,4.651923132,5.61220577
5307,53070,4.449746646,4.651923132,5.61220577
5308,53080,4.449746646,4.651923132,5.61220577
5309,53090,4.449746646,4.651923132,5.61220577
5310,53100,4.449746646,4.651923132,5.61220577
5311,53110,4.449746646,4.651923132,5.61220577
5312,53120,4.449746646,4.651923132,5.61220577
5313,53130,4.449746646,4.651923132,5.61220577
5314,53140,4.449746646,4.651923132,5.61220577
5315,53150,4.449746646,4.651923132,5.61220577
5316,53160,4.449746646,4.651923132,5.61220577
5317,53170,4.449746646,4.651923132,5.61220577
5318,53180,4.449746646,4.651923132,5.61220577
5319,53190,4.449746646,4.651923132,5.61220577
5320,53200,4.449746646,4.651923132,5.61220577
5321,53210,4.449746646,4.651923132,5.61220577
5322,53220,4.449746646,4.651923132,5.61220577
5323,53230,4.449746646,4.651923132,5.61220577
5324,53240,4.449746646,4.651923132,5.61220577
5325,53250,4.449746646,4.651923132,5.61220577
5326,53260,4.449746646,4.651923132,5.61220577
5327,53270,4.449746646,4.651923132,5.61220577
5328,53280,4.449746646,4.651923132,5.61220577
5329,53290,4.449746646,4.651923132,5.61220577
5330,53300,4.449746646,4.651923132,5.61220577
5331,53310,4.449746646,4.651923132,5.61220577
5332,53320,4.449746646,4.651923132,5.61220577
5333,53330,4.449746646,4.651923132,5.61220577
5334,53340,4.449746646,4.651923132,5.61220577
5335,53350,4.449746646,4.651923132,5.61220577
5336,53360,4.449746646,4.651923132,5.61220577
5337,53370,4.449746646,4.651923132,5.61220577
5338,53380,4.449746646,4.651923132,5.61220577
5339,53390,4.449746646,4.651923132,5.61220577
5340,53400,4.449746646,4.651923132,5.61220577
5341,53410,4.449746646,4.651923132,5.61220577
5342,53420,4.449746646,4.651923132,5.61220577
5343,53430,4.449746646,4.651923132,5.61220577
5344,53440,4.449746646,4.651923132,5.61220577
5345,53450,4.449746646,4.651923132,5.61220577
5346,53460,4.449746646,4.651923132,5.61220577
5347,53470,4.449746646,4.651923132,5.61220577
5348,53480,4.449746646,4.651923132,5.61220577
5349,53490,4.449746646,4.651923132,5.61220577
5350,53500,4.449746646,4.651923132,5.61220577
5351,53510,4.449746646,4.651923132,5.61220577
5352,53520,4.449746646,4.651923132,5.61220577
5353,53530,4.449746646,4.651923132,5.61220577
5354,53540,4.449746646,4.651923132,5.61220577
5355,53550,4.449746646,4.651923132,5.61220577
5356,53560,4.449746646,4.651923132,5.61220577
5357,53570,4.449746646,4.651923132,5.61220577
5358,53580,4.449746646,4.651923132,5.61220577
5359,53590,4.449746646,4.651923132,5.61220577
5360,53600,4.449746646,4.651923132,5.61220577
5361,53610,4.449746646,4.651923132,5.61220577
5362,53620,4.449746646,4.651923132,5.61220577
5363,53630,4.449746646,4.651923132,5.61220577
5364,53640,4.449746646,4.651923132,5.61220577
5365,53650,4.449746646,4.651923132,5.61220577
5366,53660,4.449746646,4.651923132,5.61220577
5367,53670,4.449746646,4.651923132,5.61220577
5368,53680,4.449746646,4.651923132,5.61220577
5369,53690,4.449746646,4.651923132,5.61220577
5370,53700,4.449746646,4.651923132,5.61220577
5371,53710,4.449746646,4.651923132,5.61220577
5372,53720,4.449746646,4.651923132,5.61220577
5373,53730,4.449746646,4.651923132,5.61220577
5374,53740,4.449746646,4.651923132,5.61220577
5375,53750,4.449746646,4.651923132,5.61220577
5376,53760,4.449746646,4.651923132,5.61220577
5377,53770,4.449746646,4.651923132,5.61220577
5378,53780,4.449746646,4.651923132,5.61220577
5379,53790,4.449746646,4.651923132,5.61220577
5380,53800,4.449746646,4.651923132,5.61220577
5381,53810,4.449746646,4.651923132,5.61220577
5382,53820,4.449746646,4.651923132,5.61220577
5383,53830,4.449746646,4.651923132,5.61220577
5384,53840,4.449746646,4.651923132,5.61220577
5385,53850,4.449746646,4.651923132,5.61220577
5386,53860,4.449746646,4.651923132,5.61220577
5387,53870,4.449746646,4.651923132,5.61220577
5388,53880,4.449746646,4.651923132,5.61220577
5389,53890,4.449746646,4.651923132,5.61220577
5390,53900,4.449746646,4.651923132,5.61220577
5391,53910,4.449746646,4.651923132,5.61220577
5392,53920,4.449746646,4.651923132,5.61220577
5393,53930,4.449746646,4.651923132,5.61220577
5394,53940,4.449746646,4.651923132,5.61220577
5395,53950,4.449746646,4.651923132,5.61220577
5396,53960,4.449746646,4.651923132,5.61220577
5397,53970,4.449746646,4.651923132,5.61220577
5398,53980,4.449746646,4.651923132,5.61220577
5399,53990,4.449746646,4.651923132,5.61220577
5400,54000,4.449746646,4.580189873,5.504932168
5401,54010,4.449746646,4.580189873,5.504932168
5402,54020,4.449746646,4.580189873,5.504932168
5403,54030,4.449746646,4.580189873,5.504932168
5404,54040,4.449746646,4.580189873,5.504932168
5405,54050,4.449746646,4.580189873,5.504932168
5406,54060,4.449746646,4.580189873,5.504932168
5407,54070,4.449746646,4.580189873,5.504932168
5408,54080,4.449746646,4.580189873,5.504932168
5409,54090,4.449746646,4.580189873,5.504932168
5410,54100,4.449746646,4.580189873,5.504932168
5411,54110,4.449746646,4.580189873,5.504932168
5412,54120,4.449746646,4.580189873,5.504932168
5413,54130,4.449746646,4.580189873,5.504932168
5414,54140,4.449746646,4.580189873,5.504932168
5415,54150,4.449746646,4.580189873,5.504932168
5416,54160,4.449746646,4.580189873,5.504932168
5417,54170,4.449746646,4.580189873,5.504932168
5418,54180,4.449746646,4.580189873,5.504932168
5419,54190,4.449746646,4.580189873,5.504932168
5420,54200,4.449746646,4.580189873,5.504932168
5421,54210,4.449746646,4.580189873,5.504932168
5422,54220,4.449746646,4.580189873,5.504932168
5423,54230,4.449746646,4.580189873,5.504932168
5424,54240,4.449746646,4.580189873,5.504932168
5425,54250,4.449746646,4.580189873,5.504932168
5426,54260,4.449746646,4.580189873,5.504932168
5427,54270,4.449746646,4.580189873,5.504932168
5428,54280,4.449746646,4.580189873,5.504932168
5429,54290,4.449746646,4.580189873,5.504932168
5430,54300,4.449746646,4.580189873,5.504932168
