,time,heat_prod
3012,30120.0,3.9099992678090567
3013,30130.0,3.909999331374962
3014,30140.0,3.9099993894223277
3015,30150.0,3.9099994424302524
3016,30160.0,3.90999949083624
3017,30170.0,3.9099995350398125
3018,30180.0,3.9099995754058066
3019,30190.0,3.9099996122673852
3020,30200.0,3.909999645928788
3021,30210.0,3.909999676667842
3022,30220.0,3.9099997047382544
3023,30230.0,3.9099997303717053
3024,30240.0,3.909999753779761
3025,30250.0,3.9099997751556224
3026,30260.0,3.909999794675717
3027,30270.0,3.909999812501155
3028,30280.0,3.9099998287790587
3029,30290.0,3.9099998436437797
3030,30300.0,3.909999857218005
3031,30310.0,3.9099998696137694
3032,30320.0,3.909999880933384
3033,30330.0,3.909999891270273
3034,30340.0,3.9099999007097566
3035,30350.0,3.90999990932974
3036,30360.0,3.9099999172013713
3037,30370.0,3.909999924389619
3038,30380.0,3.909999930953812
3039,30390.0,3.909999936948126
3040,30400.0,3.9099999424220395
3041,30410.0,3.9099999474207294
3042,30420.0,3.909999951985452
3043,30430.0,3.9099999561538836
3044,30440.0,3.909999959960429
3045,30450.0,3.909999963436506
3046,30460.0,3.909999966610803
3047,30470.0,3.9099999695095202
3048,30480.0,3.909999972156583
3049,30490.0,3.9099999745738376
3050,30500.0,3.909999976781236
3051,30510.0,3.909999978796997
3052,30520.0,3.909999980637757
3053,30530.0,3.90999998231871
3054,30540.0,3.9099999838537287
3055,30550.0,3.9099999852554834
3056,30560.0,3.909999986535544
3057,30570.0,3.9099999877044747
3058,30580.0,3.9099999887719235
3059,30590.0,3.9099999897467
3060,30600.0,3.9099999906368508
3061,30610.0,3.909999991449722
3062,30620.0,3.9099999921920237
3063,30630.0,3.9099999928698805
3064,30640.0,3.9099999934888894
3065,30650.0,3.909999994054158
3066,30660.0,3.909999994570352
3067,30670.0,3.9099999950417326
3068,30680.0,3.909999995472189
3069,30690.0,3.9099999958652765
3070,30700.0,3.9099999962242373
3071,30710.0,3.9099999965520333
3072,30720.0,3.909999996851372
3073,30730.0,3.9099999971247232
3074,30740.0,3.9099999973743436
3075,30750.0,3.9099999976022923
3076,30760.0,3.909999997810451
3077,30770.0,3.90999999800054
3078,30780.0,3.909999998174125
3079,30790.0,3.90999999833264
3080,30800.0,3.9099999984773937
3081,30810.0,3.9099999986095804
3082,30820.0,3.9099999987302905
3083,30830.0,3.9099999988405223
3084,30840.0,3.909999998941184
3085,30850.0,3.9099999990331056
3086,30860.0,3.9099999991170473
3087,30870.0,3.909999999193702
3088,30880.0,3.9099999992637016
3089,30890.0,3.9099999993276238
3090,30900.0,3.909999999385997
3091,30910.0,3.909999999439303
3092,30920.0,3.9099999994879795
3093,30930.0,3.9099999995324315
3094,30940.0,3.909999999573024
3095,30950.0,3.9099999996100925
3096,30960.0,3.9099999996439436
3097,30970.0,3.909999999674855
3098,30980.0,3.909999999703083
3099,30990.0,3.9099999997288597
3100,31000.0,3.909999999752399
3101,31010.0,3.909999999773895
3102,31020.0,3.9099999997935244
3103,31030.0,3.9099999998114505
3104,31040.0,3.909999999827819
3105,31050.0,3.9099999998427672
3106,31060.0,3.909999999856418
3107,31070.0,3.909999999868883
3108,31080.0,3.909999999880266
3109,31090.0,3.909999999890661
3110,31100.0,3.9099999999001533
3111,31110.0,3.9099999999088215
3112,31120.0,3.909999999916737
3113,31130.0,3.909999999923965
3114,31140.0,3.909999999930566
3115,31150.0,3.909999999936594
3116,31160.0,3.909999999942099
3117,31170.0,3.9099999999471255
3118,31180.0,3.909999999951716
3119,31190.0,3.909999999955908
3120,31200.0,3.9099999999597355
3121,31210.0,3.909999999963231
3122,31220.0,3.9099999999664234
3123,31230.0,3.9099999999693384
3124,31240.0,3.9099999999720003
3125,31250.0,3.9099999999744317
3126,31260.0,3.909999999976651
3127,31270.0,3.909999999978678
3128,31280.0,3.9099999999805295
3129,31290.0,3.9099999999822197
3130,31300.0,3.9099999999837625
3131,31310.0,3.909999999985173
3132,31320.0,3.90999999998646
3133,31330.0,3.9099999999876354
